number;name;x;y;val;
13;2;1.299613e-10;1.099548e-11;1.260846e-09;
14;0;-3.614236e-38;-1.741298e-38;-5.875427e-37;
14;1;1.304384e-37;4.610469e-38;1.649578e-36;
14;2;-3.809809e-38;-1.865612e-38;-3.641330e-37;
15;0;3.110464e-52;9.605184e-53;-6.832552e-51;
15;1;-2.149504e-52;-3.442005e-53;6.247896e-51;
15;2;4.493072e-52;8.939954e-53;-1.173235e-50;
16;0;1.402029e-03;4.472993e-03;6.789228e-02;
16;1;1.726848e-03;6.541213e-03;8.550041e-02;
16;2;1.708568e-03;4.818291e-03;7.023906e-02;
17;0;-3.786789e-04;2.895892e-05;-1.203802e-03;
17;1;4.549355e-03;-1.850019e-03;4.838571e-02;
17;2;2.758234e-03;-9.813412e-04;2.496887e-02;
18;0;-5.493703e-49;-1.105857e-48;-1.065292e-47;
18;1;-5.651887e-50;6.427109e-49;4.543849e-48;
18;2;5.162832e-49;1.422814e-49;1.417906e-48;
19;0;6.461943e-07;-1.854370e-06;-2.650582e-05;
19;1;-2.584401e-07;-2.497888e-06;-2.308128e-05;
19;2;3.374126e-07;-5.024279e-06;-8.854488e-05;
20;0;-2.013639e-03;7.113381e-04;-3.073428e-02;
20;1;-2.647485e-03;9.265978e-04;-3.593698e-02;
20;2;-2.066657e-03;1.416923e-03;-4.295332e-02;
21;0;-5.045076e-16;1.125248e-16;-8.697218e-15;
21;1;5.400066e-16;-3.683985e-16;8.531653e-15;
21;2;-5.698369e-16;-3.788257e-16;-1.478003e-14;
22;0;4.341082e-06;6.574440e-06;-2.266021e-04;
22;1;9.226673e-06;5.932744e-06;-2.630059e-04;
22;2;5.975233e-06;5.117070e-06;-1.087825e-04;
23;0;1.873099e-02;2.842322e-02;-2.480168e-01;
23;1;1.050478e-02;1.514292e-02;-1.945835e-01;
23;2;6.504822e-03;2.089773e-02;-1.899190e-01;
24;0;7.735449e-72;2.841023e-72;1.632635e-70;
24;1;3.220024e-72;1.125447e-72;5.997921e-71;
24;2;-5.252494e-72;-1.943848e-72;-1.064929e-70;
25;0;2.782824e-30;1.923632e-29;1.481806e-28;
25;1;-2.088898e-29;-1.630010e-29;-5.894867e-28;
25;2;1.275703e-29;1.155229e-29;4.815640e-28;
26;0;1.857192e-04;5.322139e-04;5.510280e-03;
26;1;-1.255070e-04;-7.632375e-04;-7.282386e-03;
26;2;-9.457790e-05;-7.023067e-04;-6.693775e-03;
27;0;-6.071787e-13;-5.473482e-12;1.253838e-10;
27;1;-7.049170e-13;-3.629791e-12;2.333015e-11;
27;2;-1.132297e-12;-9.256861e-12;1.150103e-10;
28;0;-7.669235e-62;-2.113705e-62;3.702645e-61;
28;1;-4.041824e-61;1.437493e-61;4.058905e-60;
28;2;1.256885e-61;-1.304365e-61;-1.353157e-60;
29;0;-1.927097e-03;-4.098544e-04;-5.143552e-02;
29;1;-1.692793e-03;-1.975316e-04;-3.995044e-02;
29;2;-1.721517e-03;-2.992199e-04;-6.179289e-02;
30;0;-1.079329e-09;1.535787e-10;-1.371656e-08;
30;1;-8.474700e-10;-1.367968e-11;-9.495945e-09;
30;2;-2.020468e-09;3.645922e-10;-2.869117e-08;
31;0;3.359401e-83;2.509679e-83;2.107659e-82;
31;1;4.426739e-83;-1.741905e-82;-2.746760e-81;
31;2;-6.647662e-83;1.444322e-83;9.936427e-82;
32;0;4.232287e-18;-4.506170e-18;2.544244e-17;
32;1;-2.968111e-17;5.627698e-18;-9.731502e-17;
32;2;1.542418e-17;-3.510797e-18;4.630512e-17;
33;0;3.182065e-102;8.821728e-103;5.517771e-101;
33;1;-5.001324e-102;-1.721303e-102;-6.328409e-101;
33;2;9.227986e-103;2.097572e-103;3.018199e-102;
34;0;-4.508592e-101;-2.107961e-100;-1.205976e-99;
34;1;-1.084480e-100;-1.022517e-100;-3.674337e-99;
34;2;8.423483e-101;1.023337e-100;2.577814e-99;
35;0;6.302666e-65;-5.148294e-65;-4.644575e-64;
35;1;8.615486e-66;-8.320769e-66;-1.085656e-64;
35;2;-1.422007e-64;1.151465e-64;1.199309e-63;
36;0;-9.662349e-03;1.828360e-02;-4.601285e-01;
36;1;-1.017238e-03;1.898231e-02;-2.781516e-01;
36;2;-1.065539e-02;2.325263e-02;-4.304024e-01;
37;0;-2.486823e-03;2.562339e-03;7.087868e-02;
37;1;-2.058948e-03;3.268722e-03;7.304051e-02;
37;2;-1.984948e-03;2.463851e-03;6.629968e-02;
38;0;-1.496005e-58;-1.893502e-58;6.497580e-57;
38;1;8.163732e-59;9.859747e-58;-3.412499e-56;
38;2;2.305562e-58;-3.905665e-58;1.738718e-56;
39;0;1.009396e-48;-7.797450e-48;-9.102936e-47;
39;1;5.849569e-47;3.436844e-47;-1.026531e-45;
39;2;-5.392575e-47;-3.156922e-47;1.125240e-45;
40;0;-3.520874e-50;1.364500e-49;-3.621283e-48;
40;1;2.011369e-51;-4.972766e-50;1.564483e-48;
40;2;1.178242e-50;-4.900754e-50;9.595421e-49;
41;0;6.901847e-06;-1.925663e-05;-2.630066e-04;
41;1;2.119671e-05;-6.013452e-05;-9.771995e-04;
41;2;-2.405316e-06;1.091986e-05;1.659316e-04;
42;0;-1.824002e-03;-9.018896e-04;2.037432e-02;
42;1;-2.033215e-03;-9.874651e-04;2.238962e-02;
42;2;-2.397013e-03;-1.474753e-03;4.598127e-02;
43;0;-1.181166e-65;-4.933876e-65;8.614981e-64;
43;1;-7.913766e-66;-1.649301e-65;3.655065e-64;
43;2;2.288875e-66;1.645323e-65;-2.376562e-64;
44;0;8.583050e-58;-1.430598e-57;4.714973e-56;
44;1;-1.522758e-57;2.963502e-58;-3.424423e-56;
44;2;3.942890e-58;3.346781e-58;-6.023718e-57;
45;0;-5.994914e-50;2.636256e-50;2.783387e-48;
45;1;4.525474e-51;2.462760e-51;-3.015721e-49;
45;2;1.094698e-49;-6.506843e-50;-3.095017e-48;
46;0;-3.953201e-03;1.922283e-03;-5.168239e-02;
46;1;-7.500093e-03;3.975614e-03;-3.337332e-02;
46;2;-7.895346e-03;4.663401e-03;-5.033919e-02;
47;0;2.015579e-21;-8.402170e-22;3.602049e-20;
47;1;-2.253447e-21;8.989038e-22;-2.890989e-20;
47;2;3.143521e-21;-1.695356e-21;4.233407e-20;
48;0;-1.585148e-27;2.612477e-27;-5.786441e-26;
48;1;3.541557e-27;-3.026475e-27;9.199893e-26;
48;2;5.638058e-27;-7.272373e-27;1.817047e-25;
49;0;-8.042614e-10;-4.573833e-10;-1.000899e-08;
49;1;-5.149346e-10;-5.462454e-10;-1.147668e-08;
49;2;-7.091439e-10;-5.770459e-10;-1.381712e-08;
50;0;4.000514e-02;3.866729e-02;-2.968990e-01;
50;1;9.750996e-02;9.699906e-02;-2.075579e-01;
50;2;6.766339e-02;3.379305e-02;-3.354606e-01;
51;0;-5.300847e-04;-5.692613e-04;3.762184e-03;
51;1;-6.645559e-04;4.885962e-04;-1.764473e-02;
51;2;-4.688960e-04;7.935131e-04;-3.387461e-02;
52;0;-9.781525e-17;-9.406170e-17;-1.974274e-16;
52;1;4.664748e-16;-4.611287e-17;1.092873e-15;
52;2;-1.097429e-15;4.336245e-16;-3.604321e-15;
53;0;-7.439257e-21;2.903429e-20;6.173113e-19;
53;1;-1.317732e-20;1.774535e-20;4.607142e-19;
53;2;3.434026e-22;-2.350004e-21;-1.190262e-19;
54;0;6.851554e-83;9.407653e-84;1.597633e-81;
54;1;-2.486714e-83;-5.349582e-83;5.421905e-82;
54;2;-1.386959e-82;-3.004317e-83;-3.129121e-81;
55;0;-4.243726e-29;1.109576e-27;-2.637030e-26;
55;1;2.197620e-29;2.840692e-28;-6.277302e-27;
55;2;7.217307e-29;-5.248719e-28;1.139031e-26;
56;0;9.327328e-20;-1.051437e-18;1.120449e-17;
56;1;7.296519e-19;6.179426e-19;-1.490411e-17;
56;2;4.324980e-19;5.653554e-19;-1.814075e-17;
57;0;-1.033256e-90;2.266896e-90;-6.771250e-89;
57;1;2.966834e-90;-5.072587e-91;8.458419e-89;
57;2;-4.566083e-91;-9.887871e-91;-4.034566e-90;
58;0;-3.126559e-37;-5.116282e-38;-7.662376e-37;
58;1;5.723754e-37;8.978256e-38;1.501813e-36;
58;2;9.409681e-38;-2.167090e-38;3.396518e-37;
59;0;-2.807441e-08;5.989452e-08;1.168914e-06;
59;1;4.938901e-09;7.151658e-09;9.176034e-08;
59;2;7.456771e-09;-2.258588e-08;-5.535363e-07;
60;0;3.973669e-23;-1.154786e-22;-8.356073e-21;
60;1;1.031734e-21;3.984079e-21;-1.009641e-19;
60;2;-1.647696e-21;-1.985446e-21;5.936310e-20;
61;0;7.639310e-38;4.457401e-36;-8.489793e-35;
61;1;4.061794e-37;1.749338e-36;-1.890119e-35;
61;2;1.964269e-36;-1.144546e-35;2.348052e-34;
62;0;3.713849e-27;-6.336574e-26;-1.844937e-24;
62;1;8.101399e-26;1.695035e-25;5.825746e-24;
62;2;-7.071663e-27;-3.980290e-26;-1.235503e-24;
63;0;-1.677197e-96;-8.546934e-96;1.085345e-94;
63;1;-1.623849e-96;-1.047272e-95;1.803259e-94;
63;2;3.272597e-96;8.121793e-96;-1.303997e-94;
64;0;-1.637639e-99;9.117781e-100;-3.377731e-98;
64;1;1.079039e-99;-6.406831e-100;2.067317e-98;
64;2;-7.263046e-100;-2.322220e-99;2.216793e-98;
65;0;-2.398877e-26;1.880899e-26;-2.323634e-25;
65;1;-2.462592e-27;-3.927119e-27;-1.815564e-26;
65;2;-2.128615e-27;5.714764e-27;-7.562698e-26;
66;0;6.563450e-94;3.865353e-93;-5.925046e-92;
66;1;5.201764e-94;-2.970904e-94;1.049853e-92;
66;2;-1.466058e-93;-2.118162e-93;-5.462559e-93;
67;0;1.370778e-16;-2.595259e-16;5.149138e-15;
67;1;1.726922e-16;-4.128138e-16;4.958488e-15;
67;2;-1.069063e-16;2.084738e-16;-3.130140e-15;
68;0;1.336832e-07;-4.339936e-09;1.976479e-06;
68;1;8.442264e-08;-1.845323e-08;7.767620e-07;
68;2;-2.551178e-07;-1.509652e-09;-3.578746e-06;
69;0;6.447765e-04;-4.660997e-03;1.009914e-01;
69;1;8.012641e-04;-5.375177e-03;1.133530e-01;
69;2;2.522442e-04;-4.484059e-03;9.858126e-02;
70;0;-1.815560e-06;-3.552096e-06;-5.299945e-05;
70;1;8.408485e-07;-1.995464e-06;-5.110065e-05;
70;2;-1.113977e-06;-2.227050e-06;-7.850066e-05;
71;0;-2.313942e-77;-8.222996e-77;-2.245159e-77;
71;1;-8.645775e-77;-5.661384e-77;-1.316398e-75;
71;2;1.475827e-76;1.725307e-76;2.753083e-75;
72;0;-3.101488e-30;7.866407e-30;1.277269e-28;
72;1;-4.341159e-30;1.270009e-29;1.927319e-28;
72;2;-1.609853e-29;-5.204351e-29;-9.740645e-28;
73;0;1.891840e-19;-8.160140e-19;5.016595e-18;
73;1;6.727625e-19;1.073775e-18;-9.982775e-19;
73;2;-5.256962e-19;3.487319e-19;-8.856608e-18;
74;0;9.263293e-17;1.090377e-16;1.749222e-15;
74;1;-1.707452e-16;-2.317342e-16;-3.683604e-15;
74;2;-1.091112e-16;-1.817942e-16;-3.824534e-15;
75;0;-8.011586e-89;1.842927e-89;-1.525003e-87;
75;1;-2.900644e-89;9.077456e-90;-5.626507e-88;
75;2;4.841688e-89;-1.045026e-89;8.809012e-88;
76;0;1.225927e-102;7.051676e-103;2.708039e-101;
76;1;-1.722828e-102;-9.952957e-103;-3.725923e-101;
76;2;-9.265364e-103;-4.794637e-103;-2.037307e-101;
77;0;-1.104631e-03;-3.343707e-04;-3.137903e-02;
77;1;-6.659558e-04;-1.109503e-04;-5.107787e-02;
77;2;-7.024519e-04;-8.217292e-05;-5.193960e-02;
78;0;-3.501617e-47;-6.324900e-46;1.380288e-44;
78;1;-1.617502e-48;4.723041e-46;-8.765846e-45;
78;2;1.154728e-47;-6.335585e-46;1.277809e-44;
79;0;-3.258857e-09;1.852897e-09;-6.348500e-08;
79;1;7.867756e-09;-8.754272e-09;3.343552e-07;
79;2;1.103200e-08;-5.814209e-09;2.648220e-07;
80;0;-1.433296e-04;-8.320542e-05;3.446564e-03;
80;1;6.663421e-04;1.907253e-04;-1.462529e-02;
80;2;5.898580e-04;2.596035e-04;-1.322170e-02;
81;0;1.962008e-105;1.885077e-105;-2.240014e-103;
81;1;-2.319811e-104;1.665560e-105;9.962330e-103;
81;2;3.864859e-105;-7.847131e-105;-2.308766e-103;
82;0;-5.986418e-64;3.862176e-64;-4.930826e-63;
82;1;2.741549e-63;-2.762576e-63;8.417667e-62;
82;2;-4.823471e-63;6.911044e-63;-1.960072e-61;
83;0;-5.230412e-27;1.359341e-26;4.279805e-25;
83;1;-5.595737e-27;-2.378773e-26;-4.017115e-25;
83;2;-3.324047e-26;1.667050e-26;7.099079e-25;
84;0;7.835383e-06;1.234188e-05;1.777351e-04;
84;1;1.704067e-05;2.389550e-05;3.269494e-04;
84;2;1.647212e-05;9.881115e-06;2.038545e-04;
85;0;-3.228245e-68;-1.969280e-68;9.480414e-67;
85;1;-1.518416e-67;-1.008272e-66;1.800545e-65;
85;2;8.800703e-68;9.207912e-67;-1.720169e-65;
86;0;-1.352722e-06;8.317019e-07;-2.329072e-05;
86;1;-4.863652e-07;4.748885e-07;-6.989504e-06;
86;2;-1.307972e-06;7.100050e-07;-2.140262e-05;
87;0;-8.438678e-52;7.593474e-51;2.118827e-49;
87;1;2.052783e-50;3.159537e-50;-2.789168e-48;
87;2;2.268079e-50;-3.893275e-50;1.987212e-48;
88;0;1.491423e-12;-8.684171e-13;-2.130401e-11;
88;1;9.024145e-13;1.016165e-13;-9.153764e-12;
88;2;-1.319534e-13;5.500230e-13;9.427400e-12;
89;0;-5.876328e-53;-2.171129e-53;1.582740e-51;
89;1;3.581064e-52;7.757274e-52;-1.610319e-50;
89;2;-1.031321e-52;-1.634495e-52;4.148925e-51;
90;0;3.581013e-31;2.836328e-31;5.641278e-30;
90;1;-9.979215e-31;-1.632289e-30;-3.090964e-29;
90;2;4.500352e-31;3.641639e-31;7.584490e-30;
91;0;1.267974e-06;-2.463771e-07;-3.220161e-05;
91;1;3.044395e-06;4.104842e-07;-7.434584e-05;
91;2;2.368111e-07;3.828358e-07;-6.372420e-06;
92;0;1.215095e-35;-8.233166e-35;3.028861e-34;
92;1;-6.579881e-36;1.255373e-34;-4.154023e-34;
92;2;-2.090660e-36;6.560129e-35;-2.149471e-34;
93;0;1.308599e-26;8.090188e-26;-1.948153e-24;
93;1;2.790408e-26;1.245208e-25;-2.791399e-24;
93;2;-1.990378e-25;-3.492725e-25;1.017968e-23;
94;0;2.272134e-74;5.399727e-74;-7.661157e-73;
94;1;2.421282e-74;2.253031e-73;-5.411181e-72;
94;2;-3.063619e-74;-1.171075e-73;2.498500e-72;
95;0;-7.542596e-77;3.427537e-77;2.305110e-75;
95;1;2.753896e-76;-1.026715e-76;-7.792574e-75;
95;2;-6.706213e-77;5.182062e-77;2.030882e-75;
96;0;5.095526e-10;1.607781e-10;-5.044180e-09;
96;1;2.812245e-10;-1.901311e-10;-1.186421e-08;
96;2;3.995969e-10;-1.809699e-10;-1.432463e-08;
97;0;1.568995e-17;1.596341e-18;-1.041138e-16;
97;1;8.294303e-18;-1.193822e-18;-8.772311e-17;
97;2;-8.147784e-18;2.682953e-18;9.724704e-17;
98;0;4.382378e-11;-1.696766e-11;-3.339092e-10;
98;1;2.944593e-10;-1.631189e-10;-2.974435e-09;
98;2;-2.357028e-11;-6.175342e-13;-1.666179e-10;
99;0;1.747310e-21;-3.721004e-22;-4.439369e-20;
99;1;4.477044e-22;-3.552492e-22;-2.943544e-21;
99;2;3.642498e-21;2.386855e-21;-6.937259e-20;
100;0;6.093067e-65;-7.702379e-65;2.198193e-63;
100;1;-4.594618e-65;6.412147e-65;-1.426169e-63;
100;2;5.326753e-65;-7.400346e-65;1.559836e-63;
101;0;-3.357447e-19;-1.522612e-17;-2.257055e-16;
101;1;-3.666430e-18;-9.226275e-18;-8.849677e-17;
101;2;-3.006660e-18;4.913675e-18;8.091774e-17;
102;0;2.211164e-32;1.684187e-32;-5.385258e-31;
102;1;3.390080e-33;1.258986e-33;-1.275115e-31;
102;2;-1.028705e-32;-1.005071e-32;2.762897e-31;
103;0;3.444318e-45;-4.064561e-44;6.001532e-43;
103;1;4.790312e-44;-1.820595e-43;4.709887e-42;
103;2;-1.452526e-44;6.147621e-44;-1.690923e-42;
104;0;-2.405737e-04;1.461771e-04;-7.216883e-04;
104;1;-2.925084e-04;-1.130900e-04;-4.376291e-03;
104;2;-3.002984e-04;-2.162310e-04;-3.944586e-03;
105;0;-7.311708e-59;2.644609e-58;-4.960544e-57;
105;1;6.083585e-59;-2.821953e-58;6.224905e-57;
105;2;1.331313e-58;-4.323805e-58;8.124442e-57;
106;0;1.234788e-70;-9.544575e-71;3.702730e-69;
106;1;-5.875180e-70;2.465148e-70;-1.366049e-68;
106;2;1.017041e-71;-2.536869e-70;7.404326e-69;
107;0;-2.490989e-09;-3.239684e-09;-5.272083e-08;
107;1;8.720999e-09;5.293318e-09;1.101013e-07;
107;2;6.716787e-09;6.588493e-09;1.115424e-07;
108;0;-2.255661e-09;7.051588e-09;-9.308569e-08;
108;1;2.521906e-10;-1.028522e-09;1.494703e-08;
108;2;-1.877204e-09;5.169157e-09;-5.904968e-08;
109;0;6.351374e-78;-5.928733e-77;1.192820e-75;
109;1;-3.498747e-78;1.053124e-77;-1.852962e-76;
109;2;-4.541020e-78;2.175849e-77;-4.373804e-76;
110;0;1.447556e-09;-1.025094e-10;2.250924e-08;
110;1;1.206796e-09;-4.777240e-10;1.569248e-08;
110;2;-2.286366e-09;1.530129e-11;-3.653742e-08;
111;0;4.862903e-41;-4.297432e-41;-1.001479e-39;
111;1;-1.390516e-41;9.870770e-42;2.011408e-40;
111;2;-2.559314e-41;1.742739e-41;5.238467e-40;
112;0;2.392250e-40;7.248130e-40;1.064162e-38;
112;1;-2.707199e-40;-7.945522e-40;-1.000951e-38;
112;2;-3.000534e-40;-8.174815e-40;-1.473833e-38;
113;0;5.380575e-35;-4.174667e-34;1.095496e-32;
113;1;-3.086025e-35;3.537567e-34;-1.030346e-32;
113;2;6.380262e-35;-5.205828e-34;1.250916e-32;
114;0;-1.454747e-51;-1.684080e-51;4.974577e-50;
114;1;2.570377e-51;3.795242e-51;-1.019623e-49;
114;2;8.676333e-52;1.872683e-51;-3.706375e-50;
115;0;1.376090e-06;2.303638e-06;-6.308114e-05;
115;1;4.575890e-06;5.362058e-06;-1.491692e-04;
115;2;-3.388798e-06;-2.627544e-06;7.656872e-05;
116;0;6.685220e-29;-6.555566e-28;-2.029222e-27;
116;1;9.846069e-28;7.721971e-28;-2.269240e-26;
116;2;7.999609e-29;8.091490e-29;-3.368964e-27;
117;0;-4.760757e-38;2.515368e-38;-1.061722e-36;
117;1;4.992766e-39;1.020441e-38;3.495221e-37;
117;2;1.502056e-38;-5.884503e-39;3.730699e-37;
118;0;-2.042313e-08;-7.588983e-09;-8.367974e-08;
118;1;-8.797730e-08;6.042962e-09;-1.456619e-06;
118;2;-4.212432e-08;3.878432e-09;-7.339595e-07;
119;0;4.200609e-49;-3.032192e-48;6.320558e-47;
119;1;-2.674319e-47;-4.208584e-47;1.050314e-45;
119;2;1.377275e-47;1.752630e-47;-4.346480e-46;
120;0;8.854994e-35;8.426323e-35;-4.113405e-33;
120;1;2.166559e-35;6.767314e-35;-1.218032e-34;
120;2;-3.992448e-35;-8.200856e-35;1.537958e-33;
121;0;-4.356803e-04;-4.277708e-04;-2.221091e-02;
121;1;-4.276284e-04;-2.129077e-04;-1.971707e-02;
121;2;-4.202523e-04;-2.438787e-04;-2.164573e-02;
122;0;2.587695e-04;-2.082589e-04;-5.777068e-03;
122;1;1.076257e-04;-1.447973e-04;-3.597702e-03;
122;2;-2.949085e-05;-1.748037e-05;-2.456269e-04;
123;0;-5.887001e-19;5.585240e-19;2.041097e-17;
123;1;-1.676568e-18;3.283203e-19;1.522847e-17;
123;2;-8.645185e-20;1.648171e-20;-1.120340e-18;
124;0;7.826512e-68;-1.990074e-68;-3.911766e-67;
124;1;-8.182579e-67;-3.939029e-67;1.885685e-65;
124;2;3.301552e-67;1.239224e-67;-7.164163e-66;
125;0;-9.968478e-42;8.493830e-42;-5.297026e-42;
125;1;-1.006089e-41;8.231786e-42;6.132994e-41;
125;2;1.014403e-41;-5.646328e-42;8.524843e-42;
126;0;1.028953e-03;-5.169544e-03;1.006134e-01;
126;1;9.578081e-04;-4.195997e-03;7.746249e-02;
126;2;3.284828e-04;-3.796897e-03;7.277334e-02;
127;0;3.298420e-12;-4.015697e-12;-1.189285e-10;
127;1;5.843677e-12;-6.033467e-12;-1.780601e-10;
127;2;9.315660e-13;-2.081045e-12;-3.651349e-11;
128;0;2.071594e-66;-1.228995e-65;-1.631216e-64;
128;1;-7.231856e-66;1.906255e-65;2.917161e-64;
128;2;3.123018e-67;-4.014645e-66;-4.675885e-65;
129;0;-4.491039e-03;-5.302602e-03;1.650319e-01;
129;1;-2.442382e-03;-3.507327e-03;8.667562e-02;
129;2;-1.043604e-03;-2.742084e-04;-2.269758e-03;
130;0;2.109111e-58;4.053940e-59;7.183903e-58;
130;1;-1.232453e-58;-2.203792e-59;-4.069058e-58;
130;2;-3.142590e-58;-6.490370e-59;-1.050016e-57;
131;0;-2.257370e-16;-2.117373e-15;-3.164347e-14;
131;1;6.849907e-16;-2.576855e-15;-4.293698e-14;
131;2;3.558684e-16;6.025403e-16;4.592834e-15;
132;0;2.759892e-03;-5.716271e-03;9.603700e-02;
132;1;1.074456e-03;-5.233199e-03;8.191325e-02;
132;2;9.273523e-04;-5.262679e-03;8.456886e-02;
133;0;1.968640e-07;1.803620e-07;1.967832e-06;
133;1;-1.057191e-06;1.728422e-07;-1.384939e-05;
133;2;5.048980e-07;-1.555584e-07;8.874958e-06;
134;0;-1.784578e-06;1.059540e-06;-3.077823e-05;
134;1;-1.521479e-06;8.786135e-08;-1.841660e-05;
134;2;-1.147916e-06;1.052793e-06;-2.227804e-05;
135;0;2.860900e-05;-2.147853e-05;2.515095e-04;
135;1;2.907970e-05;-1.722066e-05;2.905062e-04;
135;2;3.782772e-05;3.109927e-06;2.242652e-04;
136;0;-6.428728e-37;3.326390e-37;-1.554507e-35;
136;1;3.192855e-37;-4.628608e-37;2.111854e-35;
136;2;-5.992698e-37;6.062006e-37;-2.847999e-35;
137;0;-3.235459e-05;2.161634e-04;-5.256853e-03;
137;1;3.337142e-06;-9.458332e-05;1.838452e-03;
137;2;-1.257099e-05;7.983596e-05;-2.257450e-03;
138;0;2.079643e-23;8.098362e-21;5.242098e-19;
138;1;2.312958e-21;-3.106697e-22;7.030279e-20;
138;2;-2.735896e-20;-3.543321e-20;-1.071530e-18;
139;0;-7.531722e-15;2.133410e-14;2.716364e-13;
139;1;-9.664887e-14;-2.224562e-13;-4.682191e-12;
139;2;-3.892504e-14;-4.385697e-14;-1.050902e-12;
140;0;2.556974e-03;-6.284501e-03;9.940098e-02;
140;1;2.826546e-03;-5.858822e-03;9.551355e-02;
140;2;8.777971e-04;-5.163980e-03;8.474836e-02;
141;0;5.390593e-08;1.553778e-07;-3.483123e-06;
141;1;2.775793e-07;-2.626453e-07;8.254740e-06;
141;2;2.806795e-07;-1.753608e-07;7.051275e-06;
142;0;-1.523751e-33;1.731776e-33;4.554917e-32;
142;1;3.113118e-33;-3.587170e-33;-9.321011e-32;
142;2;6.970167e-36;-1.222365e-34;-3.050149e-33;
143;0;-3.965910e-39;-2.864712e-39;-1.011657e-37;
143;1;7.990555e-39;5.814483e-39;2.213561e-37;
143;2;-3.434217e-39;1.624657e-40;-1.289588e-38;
144;0;6.068725e-73;-3.582039e-73;1.020997e-71;
144;1;-8.941418e-73;2.449642e-73;-4.861148e-72;
144;2;7.832504e-73;-5.378691e-73;1.843044e-71;
145;0;5.708201e-59;-3.087760e-58;6.897806e-57;
145;1;-3.131504e-58;6.721861e-58;-1.433274e-56;
145;2;4.782228e-58;-1.218821e-57;2.476601e-56;
146;0;-3.332812e-105;-7.166618e-106;-1.607224e-104;
146;1;6.191496e-106;1.310905e-106;5.115091e-105;
146;2;6.175196e-105;1.386062e-105;2.787659e-104;
147;0;7.398812e-16;-1.403299e-15;4.517928e-15;
147;1;-4.352480e-16;1.130836e-15;-3.661651e-15;
147;2;-1.708294e-16;4.012206e-16;-1.064862e-15;
148;0;-1.278580e-03;4.316841e-03;7.019115e-02;
148;1;-9.203272e-04;3.504392e-03;5.866359e-02;
148;2;-1.601558e-03;3.140640e-03;6.630366e-02;
149;0;-7.004752e-89;-2.831735e-89;-2.555774e-88;
149;1;-8.705074e-88;-3.701012e-89;-1.705200e-86;
149;2;3.812046e-88;-1.513847e-89;8.063022e-87;
150;0;3.806379e-10;-2.918959e-10;8.211789e-09;
150;1;-4.454748e-10;5.270943e-10;-1.114033e-08;
150;2;4.917219e-10;-2.683291e-10;5.580526e-09;
151;0;-1.365307e-11;-4.011129e-11;-6.443206e-10;
151;1;-5.406457e-12;-3.365661e-11;-7.282612e-10;
151;2;-1.483522e-11;-2.838169e-11;-4.739990e-10;
152;0;-8.032586e-47;5.117119e-47;-3.184938e-46;
