number;name;x;y;val;
140;2;8.778377e-04;-5.163986e-03;8.474867e-02;
141;0;5.401468e-08;1.552260e-07;-3.478280e-06;
141;1;2.774719e-07;-2.625115e-07;8.251108e-06;
141;2;2.806092e-07;-1.752828e-07;7.049101e-06;
142;0;-1.521769e-33;1.729273e-33;4.548193e-32;
142;1;3.109243e-33;-3.583367e-33;-9.310377e-32;
142;2;7.082845e-36;-1.227164e-34;-3.059355e-33;
143;0;-3.954592e-39;-2.856029e-39;-1.008562e-37;
143;1;7.959699e-39;5.796869e-39;2.206106e-37;
143;2;-3.421074e-39;1.640037e-40;-1.279134e-38;
144;0;6.079780e-73;-3.587465e-73;1.022396e-71;
144;1;-8.962839e-73;2.453124e-73;-4.864118e-72;
144;2;7.852184e-73;-5.391419e-73;1.847388e-71;
145;0;5.791407e-59;-3.109751e-58;6.943508e-57;
145;1;-3.135969e-58;6.732949e-58;-1.435403e-56;
145;2;4.785829e-58;-1.219460e-57;2.477934e-56;
146;0;-3.374014e-105;-7.256043e-106;-1.627009e-104;
146;1;6.255729e-106;1.328520e-106;5.167216e-105;
146;2;6.253102e-105;1.403775e-105;2.823192e-104;
147;0;7.395604e-16;-1.402672e-15;4.516280e-15;
147;1;-4.350064e-16;1.130171e-15;-3.659317e-15;
147;2;-1.703166e-16;4.002193e-16;-1.061734e-15;
148;0;-1.278565e-03;4.316875e-03;7.019140e-02;
148;1;-9.203103e-04;3.504403e-03;5.866346e-02;
148;2;-1.601552e-03;3.140693e-03;6.630420e-02;
149;0;-6.814200e-89;-2.824640e-89;-2.357095e-88;
149;1;-8.696140e-88;-3.696344e-89;-1.703320e-86;
149;2;3.797966e-88;-1.522958e-89;8.043822e-87;
150;0;3.805043e-10;-2.917968e-10;8.208861e-09;
150;1;-4.454222e-10;5.269998e-10;-1.113838e-08;
150;2;4.914535e-10;-2.681242e-10;5.576498e-09;
151;0;-1.362931e-11;-4.004932e-11;-6.432835e-10;
151;1;-5.393049e-12;-3.359701e-11;-7.270013e-10;
151;2;-1.481508e-11;-2.834756e-11;-4.734347e-10;
